"V1" "V2"
"9787" 19.514083110324 -130.200616589797
"9788" 19.014083110324 -131.066641993582
"9789" 18.514083110324 -131.932667397366
"9790" 18.014083110324 -132.798692801151
"9791" 17.514083110324 -133.664718204935
"9792" 17.014083110324 -134.530743608719
"9793" 16.514083110324 -135.396769012504
"9794" 16.014083110324 -136.262794416288
"9795" 15.514083110324 -137.128819820073
"9796" 15.014083110324 -137.994845223857
"9797" 14.514083110324 -138.860870627642
"9798" 14.014083110324 -139.726896031426
"9799" 13.514083110324 -140.59292143521
"9800" 13.014083110324 -141.458946838995
"9801" 12.514083110324 -142.324972242779
"9802" 12.014083110324 -143.190997646564
"9803" 11.514083110324 -144.057023050348
"9804" 11.014083110324 -144.923048454133
"9805" 10.514083110324 -145.789073857917
"9806" 10.014083110324 -146.655099261702
"9807" 9.51408311032399 -147.521124665486
"9808" 9.01408311032399 -148.38715006927
"9809" 8.51408311032399 -149.253175473055
"9810" 8.01408311032399 -150.119200876839
"9811" 7.51408311032399 -150.985226280624
"9812" 7.01408311032399 -151.851251684408
"9813" 6.51408311032399 -152.717277088193
"9814" 6.01408311032399 -153.583302491977
"9815" 5.51408311032399 -154.449327895761
"9816" 5.01408311032399 -155.315353299546
"9817" 4.51408311032399 -156.18137870333
"9818" 4.01408311032399 -157.047404107115
"9819" 3.51408311032399 -157.913429510899
"9820" 3.01408311032399 -158.779454914684
"9821" 2.51408311032399 -159.645480318468
"9822" 2.01408311032399 -160.511505722253
"9823" 1.51408311032399 -161.377531126037
"9824" 1.01408311032399 -162.243556529821
"9825" 0.514083110323995 -163.109581933606
"9826" 0.0140831103239947 -163.97560733739
"9827" -0.485916889676005 -164.841632741175
"9828" -0.985916889676005 -165.707658144959
"9829" -1.48591688967601 -166.573683548744
"9830" -1.98591688967601 -167.439708952528
"9831" -2.48591688967601 -168.305734356312
"9832" -2.98591688967601 -169.171759760097
"9833" -3.48591688967601 -170.037785163881
"9834" -3.98591688967601 -170.903810567666
"9835" -4.48591688967601 -171.76983597145
"9836" -4.98591688967601 -172.635861375235
"9837" -5.48591688967601 -173.501886779019
"9838" -5.98591688967601 -174.367912182804
"9839" -6.48591688967601 -175.233937586588
"9840" -6.98591688967601 -176.099962990372
"9841" -7.48591688967601 -176.965988394157
"9842" -7.98591688967601 -177.832013797941
"9843" -8.48591688967601 -178.698039201726
"9844" -8.98591688967601 -179.56406460551
"9845" -9.48591688967601 -180.430090009295
"9846" -9.98591688967601 -181.296115413079
"9847" -10.485916889676 -182.162140816864
"9848" -10.985916889676 -183.028166220648
"9849" -11.485916889676 -183.894191624432
"9850" -11.985916889676 -184.760217028217
"9851" -12.485916889676 -185.626242432001
"9852" -12.985916889676 -186.492267835786
"9853" -13.485916889676 -187.35829323957
"9854" -13.985916889676 -188.224318643355
"9855" -14.485916889676 -189.090344047139
"9856" -14.985916889676 -189.956369450923
"9857" -15.485916889676 -190.822394854708
"9858" -15.985916889676 -191.688420258492
"9859" -16.485916889676 -192.554445662277
"9860" -16.985916889676 -193.420471066061
"9861" -17.485916889676 -194.286496469846
"9862" -17.985916889676 -195.15252187363
"9863" -18.485916889676 -196.018547277415
"9864" -18.985916889676 -196.884572681199
"9865" -19.485916889676 -197.750598084983
"9866" -19.985916889676 -198.616623488768
"9867" -20.485916889676 -199.482648892552
"9868" -20.985916889676 -200.348674296337
"9869" -21.485916889676 -201.214699700121
"9870" -21.985916889676 -202.080725103906
"9871" 68.8801085141084 -46.6961524227066
"9872" 68.3801085141084 -47.5621778264911
"9873" 67.8801085141084 -48.4282032302755
"9874" 67.3801085141084 -49.2942286340599
"9875" 66.8801085141084 -50.1602540378444
"9876" 66.3801085141084 -51.0262794416288
"9877" 65.8801085141084 -51.8923048454132
"9878" 65.3801085141084 -52.7583302491977
"9879" 64.8801085141084 -53.6243556529821
"9880" 64.3801085141084 -54.4903810567666
"9881" 63.8801085141084 -55.356406460551
"9882" 63.3801085141084 -56.2224318643354
"9883" 62.8801085141084 -57.0884572681199
"9884" 62.3801085141084 -57.9544826719043
"9885" 61.8801085141084 -58.8205080756888
"9886" 61.3801085141084 -59.6865334794732
"9887" 60.8801085141084 -60.5525588832576
"9888" 60.3801085141084 -61.4185842870421
"9889" 59.8801085141084 -62.2846096908265
"9890" 59.3801085141084 -63.150635094611
"9891" 58.8801085141084 -64.0166604983954
"9892" 58.3801085141084 -64.8826859021798
"9893" 57.8801085141084 -65.7487113059643
"9894" 57.3801085141084 -66.6147367097487
"9895" 56.8801085141084 -67.4807621135331
"9896" 56.3801085141084 -68.3467875173176
"9897" 55.8801085141084 -69.212812921102
"9898" 55.3801085141084 -70.0788383248865
"9899" 54.8801085141084 -70.9448637286709
"9900" 54.3801085141084 -71.8108891324553
"9901" 53.8801085141084 -72.6769145362398
"9902" 53.3801085141084 -73.5429399400242
"9903" 52.8801085141084 -74.4089653438087
"9904" 52.3801085141084 -75.2749907475931
"9905" 51.8801085141084 -76.1410161513775
"9906" 51.3801085141084 -77.007041555162
"9907" 50.8801085141084 -77.8730669589464
"9908" 50.3801085141084 -78.7390923627308
"9909" 49.8801085141084 -79.6051177665153
"9910" 49.3801085141084 -80.4711431702997
"9911" 48.8801085141084 -81.3371685740842
"9912" 48.3801085141084 -82.2031939778686
"9913" 47.8801085141084 -83.069219381653
"9914" 47.3801085141084 -83.9352447854375
"9915" 46.8801085141084 -84.8012701892219
"9916" 46.3801085141084 -85.6672955930064
"9917" 45.8801085141084 -86.5333209967908
"9918" 45.3801085141084 -87.3993464005752
"9919" 44.8801085141084 -88.2653718043597
"9920" 44.3801085141084 -89.1313972081441
"9921" 43.8801085141084 -89.9974226119286
"9922" 43.3801085141084 -90.863448015713
"9923" 42.8801085141084 -91.7294734194974
"9924" 42.3801085141084 -92.5954988232819
"9925" 41.8801085141084 -93.4615242270663
"9926" 41.3801085141084 -94.3275496308507
"9927" 40.8801085141084 -95.1935750346352
"9928" 40.3801085141084 -96.0596004384196
"9929" 39.8801085141084 -96.9256258422041
"9930" 39.3801085141084 -97.7916512459885
"9931" 38.8801085141084 -98.657676649773
"9932" 38.3801085141084 -99.5237020535574
"9933" 37.8801085141084 -100.389727457342
"9934" 37.3801085141084 -101.255752861126
"9935" 36.8801085141084 -102.121778264911
"9936" 36.3801085141084 -102.987803668695
"9937" 35.8801085141084 -103.85382907248
"9938" 35.3801085141084 -104.719854476264
"9939" 34.8801085141084 -105.585879880048
"9940" 34.3801085141084 -106.451905283833
"9941" 33.8801085141084 -107.317930687617
"9942" 33.3801085141084 -108.183956091402
"9943" 32.8801085141084 -109.049981495186
"9944" 32.3801085141084 -109.916006898971
"9945" 31.8801085141084 -110.782032302755
"9946" 31.3801085141084 -111.64805770654
"9947" 30.8801085141084 -112.514083110324
"9948" 30.3801085141084 -113.380108514108
"9949" 29.8801085141084 -114.246133917893
"9950" 29.3801085141084 -115.112159321677
"9951" 28.8801085141084 -115.978184725462
"9952" 28.3801085141084 -116.844210129246
"9953" 27.8801085141084 -117.710235533031
"9954" 27.3801085141084 -118.576260936815
"9955" 26.8801085141084 -119.442286340599
"9956" 26.3801085141084 -120.308311744384
"9957" 25.8801085141084 -121.174337148168
"9958" 25.3801085141084 -122.040362551953
"9959" 24.8801085141084 -122.906387955737
"9960" 24.3801085141084 -123.772413359522
"9961" 23.8801085141084 -124.638438763306
"9962" 23.3801085141084 -125.504464167091
"9963" 22.8801085141084 -126.370489570875
"9964" 22.3801085141084 -127.236514974659
"9965" 21.8801085141084 -128.102540378444
"9966" 21.3801085141084 -128.968565782228
"9967" 20.8801085141084 -129.834591186013
"9968" 20.3801085141084 -130.700616589797
"9969" 19.8801085141084 -131.566641993582
"9970" 19.3801085141084 -132.432667397366
"9971" 18.8801085141084 -133.298692801151
"9972" 18.3801085141084 -134.164718204935
"9973" 17.8801085141084 -135.030743608719
"9974" 17.3801085141084 -135.896769012504
"9975" 16.8801085141084 -136.762794416288
"9976" 16.3801085141084 -137.628819820073
"9977" 15.8801085141084 -138.494845223857
"9978" 15.3801085141084 -139.360870627642
"9979" 14.8801085141084 -140.226896031426
"9980" 14.3801085141084 -141.09292143521
"9981" 13.8801085141084 -141.958946838995
"9982" 13.3801085141084 -142.824972242779
"9983" 12.8801085141084 -143.690997646564
"9984" 12.3801085141084 -144.557023050348
"9985" 11.8801085141084 -145.423048454133
"9986" 11.3801085141084 -146.289073857917
"9987" 10.8801085141084 -147.155099261702
"9988" 10.3801085141084 -148.021124665486
"9989" 9.88010851410844 -148.88715006927
"9990" 9.38010851410844 -149.753175473055
"9991" 8.88010851410844 -150.619200876839
"9992" 8.38010851410844 -151.485226280624
"9993" 7.88010851410844 -152.351251684408
"9994" 7.38010851410844 -153.217277088193
"9995" 6.88010851410844 -154.083302491977
"9996" 6.38010851410844 -154.949327895761
"9997" 5.88010851410844 -155.815353299546
"9998" 5.38010851410844 -156.68137870333
"9999" 4.88010851410844 -157.547404107115
"10000" 4.38010851410844 -158.413429510899
"10001" 3.88010851410844 -159.279454914684
"10002" 3.38010851410844 -160.145480318468
"10003" 2.88010851410844 -161.011505722253
"10004" 2.38010851410844 -161.877531126037
"10005" 1.88010851410844 -162.743556529821
"10006" 1.38010851410844 -163.609581933606
"10007" 0.880108514108443 -164.47560733739
"10008" 0.380108514108443 -165.341632741175
"10009" -0.119891485891557 -166.207658144959
"10010" -0.619891485891557 -167.073683548744
"10011" -1.11989148589156 -167.939708952528
"10012" -1.61989148589156 -168.805734356312
"10013" -2.11989148589156 -169.671759760097
"10014" -2.61989148589156 -170.537785163881
"10015" -3.11989148589156 -171.403810567666
"10016" -3.61989148589156 -172.26983597145
"10017" -4.11989148589156 -173.135861375235
"10018" -4.61989148589156 -174.001886779019
"10019" -5.11989148589156 -174.867912182804
"10020" -5.61989148589156 -175.733937586588
"10021" -6.11989148589156 -176.599962990372
"10022" -6.61989148589156 -177.465988394157
"10023" -7.11989148589156 -178.332013797941
"10024" -7.61989148589156 -179.198039201726
"10025" -8.11989148589156 -180.06406460551
"10026" -8.61989148589156 -180.930090009295
"10027" -9.11989148589156 -181.796115413079
"10028" -9.61989148589156 -182.662140816864
"10029" -10.1198914858916 -183.528166220648
"10030" -10.6198914858916 -184.394191624432
"10031" -11.1198914858916 -185.260217028217
"10032" -11.6198914858916 -186.126242432001
"10033" -12.1198914858916 -186.992267835786
"10034" -12.6198914858916 -187.85829323957
"10035" -13.1198914858916 -188.724318643355
"10036" -13.6198914858916 -189.590344047139
"10037" -14.1198914858916 -190.456369450923
"10038" -14.6198914858916 -191.322394854708
"10039" -15.1198914858916 -192.188420258492
"10040" -15.6198914858916 -193.054445662277
"10041" -16.1198914858916 -193.920471066061
"10042" -16.6198914858916 -194.786496469846
"10043" -17.1198914858916 -195.65252187363
"10044" -17.6198914858916 -196.518547277415
"10045" -18.1198914858916 -197.384572681199
"10046" -18.6198914858916 -198.250598084983
"10047" -19.1198914858916 -199.116623488768
"10048" -19.6198914858916 -199.982648892552
"10049" -20.1198914858916 -200.848674296337
"10050" 70.2461339178928 -46.3301270189222
"10051" 69.7461339178928 -47.1961524227066
"10052" 69.2461339178928 -48.0621778264911
"10053" 68.7461339178928 -48.9282032302755
"10054" 68.2461339178928 -49.7942286340599
"10055" 67.7461339178928 -50.6602540378444
"10056" 67.2461339178928 -51.5262794416288
"10057" 66.7461339178928 -52.3923048454132
"10058" 66.2461339178928 -53.2583302491977
"10059" 65.7461339178928 -54.1243556529821
"10060" 65.2461339178928 -54.9903810567666
"10061" 64.7461339178928 -55.856406460551
"10062" 64.2461339178928 -56.7224318643354
"10063" 63.7461339178928 -57.5884572681199
"10064" 63.2461339178928 -58.4544826719043
"10065" 62.7461339178928 -59.3205080756888
"10066" 62.2461339178928 -60.1865334794732
"10067" 61.7461339178928 -61.0525588832576
"10068" 61.2461339178928 -61.9185842870421
"10069" 60.7461339178928 -62.7846096908265
"10070" 60.2461339178928 -63.650635094611
"10071" 59.7461339178928 -64.5166604983954
"10072" 59.2461339178928 -65.3826859021798
"10073" 58.7461339178928 -66.2487113059643
"10074" 58.2461339178928 -67.1147367097487
"10075" 57.7461339178928 -67.9807621135331
"10076" 57.2461339178928 -68.8467875173176
"10077" 56.7461339178928 -69.712812921102
"10078" 56.2461339178929 -70.5788383248865
"10079" 55.7461339178929 -71.4448637286709
"10080" 55.2461339178929 -72.3108891324553
"10081" 54.7461339178929 -73.1769145362398
"10082" 54.2461339178929 -74.0429399400242
"10083" 53.7461339178929 -74.9089653438087
"10084" 53.2461339178929 -75.7749907475931
"10085" 52.7461339178929 -76.6410161513775
"10086" 52.2461339178929 -77.507041555162
"10087" 51.7461339178929 -78.3730669589464
"10088" 51.2461339178929 -79.2390923627308
"10089" 50.7461339178929 -80.1051177665153
"10090" 50.2461339178929 -80.9711431702997
"10091" 49.7461339178929 -81.8371685740842
"10092" 49.2461339178929 -82.7031939778686
"10093" 48.7461339178929 -83.569219381653
"10094" 48.2461339178929 -84.4352447854375
"10095" 47.7461339178929 -85.3012701892219
"10096" 47.2461339178929 -86.1672955930064
"10097" 46.7461339178929 -87.0333209967908
"10098" 46.2461339178929 -87.8993464005752
"10099" 45.7461339178929 -88.7653718043597
"10100" 45.2461339178929 -89.6313972081441
"10101" 44.7461339178929 -90.4974226119286
"10102" 44.2461339178929 -91.363448015713
"10103" 43.7461339178929 -92.2294734194974
"10104" 43.2461339178929 -93.0954988232819
"10105" 42.7461339178929 -93.9615242270663
"10106" 42.2461339178929 -94.8275496308507
"10107" 41.7461339178929 -95.6935750346352
"10108" 41.2461339178929 -96.5596004384196
"10109" 40.7461339178929 -97.4256258422041
"10110" 40.2461339178929 -98.2916512459885
"10111" 39.7461339178929 -99.157676649773
"10112" 39.2461339178929 -100.023702053557
"10113" 38.7461339178929 -100.889727457342
"10114" 38.2461339178929 -101.755752861126
"10115" 37.7461339178929 -102.621778264911
"10116" 37.2461339178929 -103.487803668695
"10117" 36.7461339178929 -104.35382907248
"10118" 36.2461339178929 -105.219854476264
"10119" 35.7461339178929 -106.085879880048
"10120" 35.2461339178929 -106.951905283833
"10121" 34.7461339178929 -107.817930687617
"10122" 34.2461339178929 -108.683956091402
"10123" 33.7461339178929 -109.549981495186
"10124" 33.2461339178929 -110.416006898971
"10125" 32.7461339178929 -111.282032302755
"10126" 32.2461339178929 -112.14805770654
"10127" 31.7461339178929 -113.014083110324
"10128" 31.2461339178929 -113.880108514108
"10129" 30.7461339178929 -114.746133917893
"10130" 30.2461339178929 -115.612159321677
"10131" 29.7461339178929 -116.478184725462
"10132" 29.2461339178929 -117.344210129246
"10133" 28.7461339178929 -118.210235533031
"10134" 28.2461339178929 -119.076260936815
"10135" 27.7461339178929 -119.942286340599
"10136" 27.2461339178929 -120.808311744384
"10137" 26.7461339178929 -121.674337148168
"10138" 26.2461339178929 -122.540362551953
"10139" 25.7461339178929 -123.406387955737
"10140" 25.2461339178929 -124.272413359522
"10141" 24.7461339178929 -125.138438763306
"10142" 24.2461339178929 -126.004464167091
"10143" 23.7461339178929 -126.870489570875
"10144" 23.2461339178929 -127.736514974659
"10145" 22.7461339178929 -128.602540378444
"10146" 22.2461339178929 -129.468565782228
"10147" 21.7461339178929 -130.334591186013
"10148" 21.2461339178929 -131.200616589797
"10149" 20.7461339178929 -132.066641993582
"10150" 20.2461339178929 -132.932667397366
"10151" 19.7461339178929 -133.798692801151
"10152" 19.2461339178929 -134.664718204935
"10153" 18.7461339178929 -135.530743608719
"10154" 18.2461339178929 -136.396769012504
"10155" 17.7461339178929 -137.262794416288
"10156" 17.2461339178929 -138.128819820073
"10157" 16.7461339178929 -138.994845223857
"10158" 16.2461339178929 -139.860870627642
"10159" 15.7461339178929 -140.726896031426
"10160" 15.2461339178929 -141.59292143521
"10161" 14.7461339178929 -142.458946838995
"10162" 14.2461339178929 -143.324972242779
"10163" 13.7461339178929 -144.190997646564
"10164" 13.2461339178929 -145.057023050348
"10165" 12.7461339178929 -145.923048454133
"10166" 12.2461339178929 -146.789073857917
"10167" 11.7461339178929 -147.655099261702
"10168" 11.2461339178929 -148.521124665486
"10169" 10.7461339178929 -149.38715006927
"10170" 10.2461339178929 -150.253175473055
"10171" 9.74613391789287 -151.119200876839
"10172" 9.24613391789287 -151.985226280624
"10173" 8.74613391789287 -152.851251684408
"10174" 8.24613391789288 -153.717277088193
"10175" 7.74613391789288 -154.583302491977
"10176" 7.24613391789288 -155.449327895761
"10177" 6.74613391789288 -156.315353299546
"10178" 6.24613391789288 -157.18137870333
"10179" 5.74613391789288 -158.047404107115
"10180" 5.24613391789288 -158.913429510899
"10181" 4.74613391789288 -159.779454914684
"10182" 4.24613391789288 -160.645480318468
"10183" 3.74613391789288 -161.511505722253
"10184" 3.24613391789288 -162.377531126037
"10185" 2.74613391789288 -163.243556529821
"10186" 2.24613391789288 -164.109581933606
"10187" 1.74613391789288 -164.97560733739
"10188" 1.24613391789288 -165.841632741175
"10189" 0.746133917892877 -166.707658144959
"10190" 0.246133917892877 -167.573683548744
"10191" -0.253866082107123 -168.439708952528
"10192" -0.753866082107123 -169.305734356312
"10193" -1.25386608210712 -170.171759760097
"10194" -1.75386608210712 -171.037785163881
"10195" -2.25386608210712 -171.903810567666
"10196" -2.75386608210712 -172.76983597145
"10197" -3.25386608210712 -173.635861375235
"10198" -3.75386608210712 -174.501886779019
"10199" -4.25386608210712 -175.367912182804
"10200" -4.75386608210712 -176.233937586588
"10201" -5.25386608210712 -177.099962990372
"10202" -5.75386608210712 -177.965988394157
"10203" -6.25386608210712 -178.832013797941
"10204" -6.75386608210712 -179.698039201726
"10205" -7.25386608210712 -180.56406460551
"10206" -7.75386608210712 -181.430090009295
"10207" -8.25386608210712 -182.296115413079
"10208" -8.75386608210712 -183.162140816864
"10209" -9.25386608210712 -184.028166220648
"10210" -9.75386608210712 -184.894191624432
"10211" -10.2538660821071 -185.760217028217
"10212" -10.7538660821071 -186.626242432001
"10213" -11.2538660821071 -187.492267835786
"10214" -11.7538660821071 -188.35829323957
"10215" -12.2538660821071 -189.224318643355
"10216" -12.7538660821071 -190.090344047139
"10217" -13.2538660821071 -190.956369450923
"10218" -13.7538660821071 -191.822394854708
"10219" -14.2538660821071 -192.688420258492
"10220" -14.7538660821071 -193.554445662277
"10221" -15.2538660821071 -194.420471066061
"10222" -15.7538660821071 -195.286496469846
"10223" -16.2538660821071 -196.15252187363
"10224" -16.7538660821071 -197.018547277415
"10225" -17.2538660821071 -197.884572681199
"10226" -17.7538660821071 -198.750598084983
"10227" -18.2538660821071 -199.616623488768
"10228" -18.7538660821071 -200.482648892552
"10229" 71.6121593216773 -45.9641016151377
"10230" 71.1121593216773 -46.8301270189222
"10231" 70.6121593216773 -47.6961524227066
"10232" 70.1121593216773 -48.5621778264911
"10233" 69.6121593216773 -49.4282032302755
"10234" 69.1121593216773 -50.2942286340599
"10235" 68.6121593216773 -51.1602540378444
"10236" 68.1121593216773 -52.0262794416288
"10237" 67.6121593216773 -52.8923048454132
"10238" 67.1121593216773 -53.7583302491977
"10239" 66.6121593216773 -54.6243556529821
"10240" 66.1121593216773 -55.4903810567666
"10241" 65.6121593216773 -56.356406460551
"10242" 65.1121593216773 -57.2224318643354
"10243" 64.6121593216773 -58.0884572681199
"10244" 64.1121593216773 -58.9544826719043
"10245" 63.6121593216773 -59.8205080756888
"10246" 63.1121593216773 -60.6865334794732
"10247" 62.6121593216773 -61.5525588832576
"10248" 62.1121593216773 -62.4185842870421
"10249" 61.6121593216773 -63.2846096908265
"10250" 61.1121593216773 -64.150635094611
"10251" 60.6121593216773 -65.0166604983954
"10252" 60.1121593216773 -65.8826859021798
"10253" 59.6121593216773 -66.7487113059643
"10254" 59.1121593216773 -67.6147367097487
"10255" 58.6121593216773 -68.4807621135331
"10256" 58.1121593216773 -69.3467875173176
"10257" 57.6121593216773 -70.212812921102
"10258" 57.1121593216773 -71.0788383248865
"10259" 56.6121593216773 -71.9448637286709
"10260" 56.1121593216773 -72.8108891324553
"10261" 55.6121593216773 -73.6769145362398
"10262" 55.1121593216773 -74.5429399400242
"10263" 54.6121593216773 -75.4089653438087
"10264" 54.1121593216773 -76.2749907475931
"10265" 53.6121593216773 -77.1410161513775
"10266" 53.1121593216773 -78.007041555162
"10267" 52.6121593216773 -78.8730669589464
"10268" 52.1121593216773 -79.7390923627308
"10269" 51.6121593216773 -80.6051177665153
"10270" 51.1121593216773 -81.4711431702997
"10271" 50.6121593216773 -82.3371685740842
"10272" 50.1121593216773 -83.2031939778686
"10273" 49.6121593216773 -84.069219381653
"10274" 49.1121593216773 -84.9352447854375
"10275" 48.6121593216773 -85.8012701892219
"10276" 48.1121593216773 -86.6672955930064
"10277" 47.6121593216773 -87.5333209967908
"10278" 47.1121593216773 -88.3993464005752
"10279" 46.6121593216773 -89.2653718043597
"10280" 46.1121593216773 -90.1313972081441
"10281" 45.6121593216773 -90.9974226119286
"10282" 45.1121593216773 -91.863448015713
"10283" 44.6121593216773 -92.7294734194974
"10284" 44.1121593216773 -93.5954988232819
"10285" 43.6121593216773 -94.4615242270663
"10286" 43.1121593216773 -95.3275496308507
"10287" 42.6121593216773 -96.1935750346352
"10288" 42.1121593216773 -97.0596004384196
"10289" 41.6121593216773 -97.9256258422041
"10290" 41.1121593216773 -98.7916512459885
"10291" 40.6121593216773 -99.657676649773
"10292" 40.1121593216773 -100.523702053557
"10293" 39.6121593216773 -101.389727457342
"10294" 39.1121593216773 -102.255752861126
"10295" 38.6121593216773 -103.121778264911
"10296" 38.1121593216773 -103.987803668695
"10297" 37.6121593216773 -104.85382907248
"10298" 37.1121593216773 -105.719854476264
"10299" 36.6121593216773 -106.585879880048
"10300" 36.1121593216773 -107.451905283833
"10301" 35.6121593216773 -108.317930687617
"10302" 35.1121593216773 -109.183956091402
"10303" 34.6121593216773 -110.049981495186
"10304" 34.1121593216773 -110.916006898971
"10305" 33.6121593216773 -111.782032302755
"10306" 33.1121593216773 -112.64805770654
"10307" 32.6121593216773 -113.514083110324
"10308" 32.1121593216773 -114.380108514108
"10309" 31.6121593216773 -115.246133917893
"10310" 31.1121593216773 -116.112159321677
"10311" 30.6121593216773 -116.978184725462
"10312" 30.1121593216773 -117.844210129246
"10313" 29.6121593216773 -118.710235533031
"10314" 29.1121593216773 -119.576260936815
"10315" 28.6121593216773 -120.442286340599
"10316" 28.1121593216773 -121.308311744384
"10317" 27.6121593216773 -122.174337148168
"10318" 27.1121593216773 -123.040362551953
"10319" 26.6121593216773 -123.906387955737
"10320" 26.1121593216773 -124.772413359522
"10321" 25.6121593216773 -125.638438763306
"10322" 25.1121593216773 -126.504464167091
"10323" 24.6121593216773 -127.370489570875
"10324" 24.1121593216773 -128.236514974659
"10325" 23.6121593216773 -129.102540378444
"10326" 23.1121593216773 -129.968565782228
"10327" 22.6121593216773 -130.834591186013
"10328" 22.1121593216773 -131.700616589797
"10329" 21.6121593216773 -132.566641993582
"10330" 21.1121593216773 -133.432667397366
"10331" 20.6121593216773 -134.298692801151
"10332" 20.1121593216773 -135.164718204935
"10333" 19.6121593216773 -136.030743608719
"10334" 19.1121593216773 -136.896769012504
"10335" 18.6121593216773 -137.762794416288
"10336" 18.1121593216773 -138.628819820073
"10337" 17.6121593216773 -139.494845223857
"10338" 17.1121593216773 -140.360870627642
"10339" 16.6121593216773 -141.226896031426
"10340" 16.1121593216773 -142.09292143521
"10341" 15.6121593216773 -142.958946838995
"10342" 15.1121593216773 -143.824972242779
"10343" 14.6121593216773 -144.690997646564
"10344" 14.1121593216773 -145.557023050348
"10345" 13.6121593216773 -146.423048454133
"10346" 13.1121593216773 -147.289073857917
"10347" 12.6121593216773 -148.155099261702
"10348" 12.1121593216773 -149.021124665486
"10349" 11.6121593216773 -149.88715006927
"10350" 11.1121593216773 -150.753175473055
"10351" 10.6121593216773 -151.619200876839
"10352" 10.1121593216773 -152.485226280624
"10353" 9.6121593216773 -153.351251684408
"10354" 9.11215932167731 -154.217277088193
"10355" 8.61215932167731 -155.083302491977
"10356" 8.11215932167731 -155.949327895761
"10357" 7.61215932167731 -156.815353299546
"10358" 7.11215932167731 -157.68137870333
"10359" 6.61215932167731 -158.547404107115
"10360" 6.11215932167731 -159.413429510899
"10361" 5.61215932167731 -160.279454914684
"10362" 5.11215932167731 -161.145480318468
"10363" 4.61215932167731 -162.011505722253
"10364" 4.11215932167731 -162.877531126037
"10365" 3.61215932167731 -163.743556529821
"10366" 3.11215932167731 -164.609581933606
"10367" 2.61215932167731 -165.47560733739
"10368" 2.11215932167731 -166.341632741175
"10369" 1.61215932167731 -167.207658144959
"10370" 1.11215932167731 -168.073683548744
"10371" 0.612159321677311 -168.939708952528
"10372" 0.112159321677311 -169.805734356312
"10373" -0.387840678322689 -170.671759760097
"10374" -0.887840678322689 -171.537785163881
"10375" -1.38784067832269 -172.403810567666
"10376" -1.88784067832269 -173.26983597145
"10377" -2.38784067832269 -174.135861375235
"10378" -2.88784067832269 -175.001886779019
"10379" -3.38784067832269 -175.867912182804
"10380" -3.88784067832269 -176.733937586588
"10381" -4.38784067832269 -177.599962990372
"10382" -4.88784067832269 -178.465988394157
"10383" -5.38784067832269 -179.332013797941
"10384" -5.88784067832269 -180.198039201726
"10385" -6.38784067832269 -181.06406460551
"10386" -6.88784067832269 -181.930090009295
"10387" -7.38784067832269 -182.796115413079
"10388" -7.88784067832269 -183.662140816864
"10389" -8.38784067832269 -184.528166220648
"10390" -8.88784067832269 -185.394191624432
"10391" -9.38784067832269 -186.260217028217
"10392" -9.88784067832269 -187.126242432001
"10393" -10.3878406783227 -187.992267835786
"10394" -10.8878406783227 -188.85829323957
"10395" -11.3878406783227 -189.724318643355
"10396" -11.8878406783227 -190.590344047139
"10397" -12.3878406783227 -191.456369450923
"10398" -12.8878406783227 -192.322394854708
"10399" -13.3878406783227 -193.188420258492
"10400" -13.8878406783227 -194.054445662277
"10401" -14.3878406783227 -194.920471066061
"10402" -14.8878406783227 -195.786496469846
"10403" -15.3878406783227 -196.65252187363
"10404" -15.8878406783227 -197.518547277415
"10405" -16.3878406783227 -198.384572681199
"10406" -16.8878406783227 -199.250598084983
"10407" 72.4781847254617 -46.4641016151377
"10408" 71.9781847254617 -47.3301270189222
"10409" 71.4781847254617 -48.1961524227066
"10410" 70.9781847254617 -49.0621778264911
"10411" 70.4781847254617 -49.9282032302755
"10412" 69.9781847254617 -50.7942286340599
"10413" 69.4781847254617 -51.6602540378444
"10414" 68.9781847254617 -52.5262794416288
"10415" 68.4781847254617 -53.3923048454132
"10416" 67.9781847254617 -54.2583302491977
"10417" 67.4781847254617 -55.1243556529821
"10418" 66.9781847254617 -55.9903810567666
"10419" 66.4781847254617 -56.856406460551
"10420" 65.9781847254617 -57.7224318643354
"10421" 65.4781847254617 -58.5884572681199
"10422" 64.9781847254617 -59.4544826719043
"10423" 64.4781847254617 -60.3205080756888
"10424" 63.9781847254617 -61.1865334794732
"10425" 63.4781847254617 -62.0525588832576
"10426" 62.9781847254617 -62.9185842870421
"10427" 62.4781847254617 -63.7846096908265
"10428" 61.9781847254617 -64.650635094611
"10429" 61.4781847254617 -65.5166604983954
"10430" 60.9781847254617 -66.3826859021798
"10431" 60.4781847254617 -67.2487113059643
"10432" 59.9781847254617 -68.1147367097487
"10433" 59.4781847254617 -68.9807621135331
"10434" 58.9781847254617 -69.8467875173176
"10435" 58.4781847254617 -70.712812921102
"10436" 57.9781847254617 -71.5788383248865
"10437" 57.4781847254617 -72.4448637286709
"10438" 56.9781847254617 -73.3108891324553
"10439" 56.4781847254617 -74.1769145362398
"10440" 55.9781847254617 -75.0429399400242
"10441" 55.4781847254617 -75.9089653438087
"10442" 54.9781847254617 -76.7749907475931
"10443" 54.4781847254617 -77.6410161513775
"10444" 53.9781847254617 -78.507041555162
